date,feature_index,O3
2025-09-07T00:00:00.000Z,0,0.11316756186160175
2025-09-09T00:00:00.000Z,0,0.11475628702477976
2025-09-05T00:00:00.000Z,0,0.11339639845219525
2025-10-18T00:00:00.000Z,0,0.11869396628303962
2025-10-19T00:00:00.000Z,0,0.11626679335128177
2025-10-22T00:00:00.000Z,0,0.11828373690897769
2025-10-16T00:00:00.000Z,0,0.11980213197794827
2025-10-20T00:00:00.000Z,0,0.11593824252486229
2025-10-15T00:00:00.000Z,0,0.11784028939225456
2025-10-21T00:00:00.000Z,0,0.11931646181778474
2025-10-17T00:00:00.000Z,0,0.11890536627986215
2025-11-20T00:00:00.000Z,0,0.11452794860709797
2025-11-19T00:00:00.000Z,0,0.11656501426778991
2025-11-17T00:00:00.000Z,0,0.11549060297283259
2025-11-22T00:00:00.000Z,0,0.11439100889997049
2025-11-23T00:00:00.000Z,0,0.11288928762078285
2025-11-18T00:00:00.000Z,0,0.11440269926732237
2025-11-21T00:00:00.000Z,0,0.11631029065359723
2025-11-16T00:00:00.000Z,0,0.11662120913917368
2026-01-17T00:00:00.000Z,0,0.1135893812911077
2026-01-15T00:00:00.000Z,0,0.11185433851046996
2026-01-11T00:00:00.000Z,0,0.11373190046711401
2026-01-14T00:00:00.000Z,0,0.1117367920550433
2026-01-13T00:00:00.000Z,0,0.11340069377964193
2026-01-16T00:00:00.000Z,0,0.11230366419662129
2026-01-18T00:00:00.000Z,0,0.11333924389698288
2026-01-12T00:00:00.000Z,0,0.11387529278343374
2026-06-22T00:00:00.000Z,0,0.11818081309849565
2026-06-26T00:00:00.000Z,0,0.11440887464718386
2026-06-20T00:00:00.000Z,0,0.1182282453910871
2026-06-21T00:00:00.000Z,0,0.1192131219939752
2026-06-27T00:00:00.000Z,0,0.11222498681057583
2026-06-23T00:00:00.000Z,0,0.11655337119644338
2026-06-24T00:00:00.000Z,0,0.11502812064506791
2026-06-25T00:00:00.000Z,0,0.115406653217294
2026-07-21T00:00:00.000Z,0,0.11294822211969982
2026-07-15T00:00:00.000Z,0,0.11704695123163136
2026-07-20T00:00:00.000Z,0,0.11503377969969403
2026-07-17T00:00:00.000Z,0,0.11538488799706101
2026-07-16T00:00:00.000Z,0,0.11600821648131718
2026-07-14T00:00:00.000Z,0,0.11702551150863821
2026-07-19T00:00:00.000Z,0,0.11759538081559268
2026-07-18T00:00:00.000Z,0,0.11583623466166583
2025-11-30T00:00:00.000Z,0,0.11468553712422197
2025-11-26T00:00:00.000Z,0,0.11223626082593745
2025-11-25T00:00:00.000Z,0,0.11311540820381859
2025-11-28T00:00:00.000Z,0,0.11251135752959684
2025-11-29T00:00:00.000Z,0,0.1153017058968544
2025-12-01T00:00:00.000Z,0,0.11523339192975651
2025-11-27T00:00:00.000Z,0,0.11315429271622138
2025-11-24T00:00:00.000Z,0,0.11516931795261123
2026-02-25T00:00:00.000Z,0,0.11278822218829936
2026-02-23T00:00:00.000Z,0,0.11323465085497089
2026-02-24T00:00:00.000Z,0,0.11330569576133381
2026-02-26T00:00:00.000Z,0,0.11314537423578176
2026-02-22T00:00:00.000Z,0,0.11369723907925866
2026-02-21T00:00:00.000Z,0,0.11291643462397835
2026-02-20T00:00:00.000Z,0,0.11067299334840341
2026-02-27T00:00:00.000Z,0,0.11232682249762795
2025-09-25T00:00:00.000Z,0,0.11298625550486825
2025-09-27T00:00:00.000Z,0,0.11658227673985741
2025-09-23T00:00:00.000Z,0,0.11341061429543929
2025-09-24T00:00:00.000Z,0,0.11277139125899835
2025-09-21T00:00:00.000Z,0,0.11306719387119467
2025-09-22T00:00:00.000Z,0,0.1135210430757566
2025-09-28T00:00:00.000Z,0,0.11685422272844748
2025-09-26T00:00:00.000Z,0,0.11402871723879468
2026-02-04T00:00:00.000Z,0,0.11443950527093627
2026-02-05T00:00:00.000Z,0,0.11523068980737165
2026-02-11T00:00:00.000Z,0,0.11181709319353103
2026-02-06T00:00:00.000Z,0,0.1138409012420611
2026-02-09T00:00:00.000Z,0,0.11364313858476552
2026-02-07T00:00:00.000Z,0,0.1143092749749913
2026-02-08T00:00:00.000Z,0,0.11435044252059677
2026-02-10T00:00:00.000Z,0,0.11411163326014172
2026-05-08T00:00:00.000Z,0,0.11602461128072306
2026-05-10T00:00:00.000Z,0,0.11705552265048028
2026-05-07T00:00:00.000Z,0,0.11821915263479406
2026-05-09T00:00:00.000Z,0,0.11731106130914255
2026-07-09T00:00:00.000Z,0,0.11890851855278015
2026-07-10T00:00:00.000Z,0,0.11862146183848381
2026-07-07T00:00:00.000Z,0,0.11633840291337534
2026-07-08T00:00:00.000Z,0,0.11781943081454797
2026-07-11T00:00:00.000Z,0,0.1173984096808867
2026-07-13T00:00:00.000Z,0,0.11798552146012133
2026-07-06T00:00:00.000Z,0,
2026-07-12T00:00:00.000Z,0,0.11595004519278353
2026-03-26T00:00:00.000Z,0,0.11536805683916265
2026-03-30T00:00:00.000Z,0,0.1168696438047019
2026-03-24T00:00:00.000Z,0,0.1159910683604804
2026-03-31T00:00:00.000Z,0,0.11690973361784762
2026-03-28T00:00:00.000Z,0,0.11644648069685155
2026-03-27T00:00:00.000Z,0,0.11611211897348458
